sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock
SYN06104,P1149,Omeprazole 20mg,antacid,GastroCare,OME-23C,2027-10-11,2026-12-10,1196,339,2027-01-12,7.219690310247837,2447.48,ST018,Pharmacy Depot,201 Liberty St,Atlanta,GA,30303,USA,1,2027,557,-252
SYN06105,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2025-11-15,2024-11-30,63,4,2024-12-04,6.0954890046977,24.38,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,12,2024,-138,488
SYN06106,P1111,Cholecalciferol 2000IU,supplement,NutriHealth Inc.,CHO-25B,2029-01-01,2027-11-30,63,7,2027-12-26,8.0380153442897,56.27,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,12,2027,1005,-607
SYN06107,P1391,Naproxen 220mg,analgesic,HealWell Pharma,NAP-24E,2027-03-01,2026-02-08,88,7,2026-02-07,8.491583346421782,59.44,ST043,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,2,2026,333,53
SYN06108,P1391,Naproxen 220mg,analgesic,HealWell Pharma,NAP-24E,2027-01-21,2026-02-16,91,7,2026-02-11,8.619565089130653,60.34,ST043,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,2,2026,294,45
SYN06109,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-10-22,2024-10-08,76,8,2024-10-04,17.515498461407827,140.12,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,10,2024,-162,541
SYN06110,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-07-04,2027-05-08,29,3,2027-06-07,13.21918140623666,39.66,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,6,2027,824,-401
SYN06111,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-05-18,2027-05-22,117,9,2027-06-01,6.308243388070563,56.77,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124,USA,6,2027,777,-415
SYN06112,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-07-08,2027-05-21,36,1,2027-06-06,13.235827833835629,13.24,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,6,2027,828,-414
SYN06113,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-12-03,2024-10-27,111,1,2024-11-09,7.870416478244323,7.87,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-120,522
SYN06114,P1059,Fexofenadine 180mg,antihistamine,Allergonix,FEX-24C,2027-11-26,2026-12-08,58,2,2026-12-30,13.184485284846348,26.37,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,12,2026,603,-250
SYN06115,P1125,COVID-19 Vaccine 2027,vaccine,Vaxilife,CVD-27D,2029-01-22,2027-09-28,4993,1999,2027-10-29,17.155759626415474,34294.36,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231,USA,10,2027,1026,-544
SYN06116,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-11-10,2024-08-10,58,6,2025-03-19,8.199403004794416,49.2,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-143,600
SYN06117,P1082,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-25B,2028-11-29,2027-11-05,114,7,2027-11-15,16.57182251290143,116.0,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,11,2027,972,-582
SYN06118,P1192,Prednisone 20mg,hormone,Steroidex Inc.,PRD-2403A,2025-12-30,2024-11-30,23,2,2024-12-08,39.64768325860371,79.3,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,12,2024,-93,488
SYN06120,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-12-13,2026-12-04,35,4,2027-01-20,8.673258984525587,34.69,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,1,2027,620,-246
SYN06121,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-02,2026-10-11,113,7,2027-01-08,8.170268381328512,57.19,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,518,-192
SYN06122,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-15,2024-08-22,314,85,2024-10-28,17.972143303729244,1527.63,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705,USA,10,2024,-77,588
SYN06123,P1010,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-010,2025-12-07,2024-11-30,1992,149,2024-12-24,3.0218044698081763,450.25,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201,USA,12,2024,-116,488
SYN06124,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-03-16,2024-03-10,43,1,2024-03-07,8.840969925449974,8.84,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,-17,753
SYN06125,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-06-15,2024-07-05,173,10,2024-07-15,9.04625917403922,90.46,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,74,636
SYN06126,P1011,Melatonin 5mg,supplement,NutriHealth Inc,MEL-24M-011,2025-11-11,2024-11-09,55,4,2024-11-17,9.29948483288527,37.2,ST011,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,11,2024,-142,509
SYN06127,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-01-14,2027-02-10,34,2,2027-02-28,7.275684617759549,14.55,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,2,2027,652,-314
SYN06129,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-10-20,2024-10-10,21,3,2024-09-28,38.43607333651894,115.31,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,9,2024,-164,539
SYN06132,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-04-11,2024-12-29,23,3,2025-01-04,78.07937050824802,234.24,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,1,2025,9,459
SYN06133,P1478,Fluticasone Nasal Spray,antihistamine,AllergyFree Labs,FLU-2402X,2025-12-15,2024-12-09,60,6,2024-12-07,13.774938134458877,82.65,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-108,479
SYN06134,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-02-07,2027-12-05,791,299,2028-01-01,14.41165789860352,4309.09,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,1,2028,1042,-612
SYN06135,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-12-08,2024-11-27,63,8,2024-12-01,6.758026628401107,54.06,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-115,491
SYN06136,P1149,Omeprazole 20mg,antacid,GastroCare,OME-23C,2027-10-01,2026-12-07,1209,339,2027-01-18,7.558594681268794,2562.36,ST018,Pharmacy Depot,201 Liberty St,Atlanta,GA,30303,USA,1,2027,547,-249
SYN06137,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-08-26,2024-08-23,121,6,2024-09-07,9.888631250863744,59.33,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-219,587
SYN06138,P1024,Vitamin C 500mg,supplement,NutriHealth Inc,VIT-24B-024,2026-05-05,2025-03-30,110,10,2025-04-04,7.109429237070819,71.09,ST024,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,4,2025,33,368
SYN06139,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-04-10,2024-02-29,51,3,2024-03-06,8.895181089187716,26.69,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,8,763
SYN06140,P1241,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24B,2026-07-25,2025-07-26,83,6,2025-08-05,9.796994390366478,58.78,ST028,Health Express,505 State Ave,Raleigh,NC,27601,USA,8,2025,114,250
SYN06141,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-06-03,2026-06-30,227,15,2026-06-20,8.98522743793313,134.78,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204,USA,6,2026,427,-89
SYN06142,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-21,2027-04-14,117,10,2027-05-07,6.969812968449704,69.7,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,780,-377
SYN06143,P1017,Cetirizine 10mg,antihistamine,MediCore Labs,CET-2401,2026-07-10,2025-05-25,87,7,2025-06-18,10.692163775067144,74.85,ST017,MediPlus,145 River Rd,Denver,CO,80203,USA,6,2025,99,312
SYN06144,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-10-24,2024-08-14,60,7,2025-03-14,8.290836753939995,58.04,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-160,596
SYN06145,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-08-02,2024-07-03,166,9,2024-07-18,9.326731094519834,83.94,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,122,638
SYN06146,P1017,Cetirizine 10mg,antihistamine,MediCore Labs,CET-2401,2026-07-24,2025-05-30,96,6,2025-06-21,10.042352691737664,60.25,ST017,MediPlus,145 River Rd,Denver,CO,80203,USA,6,2025,113,307
SYN06147,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-07-29,2025-06-29,98,8,2025-07-02,10.138287518232872,81.11,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101,USA,7,2025,118,277
SYN06148,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-08-17,2027-07-17,65,6,2027-07-19,13.730163483343455,82.38,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,868,-471
SYN06149,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-09-05,2024-08-07,145,8,2024-08-13,8.053726145191858,64.43,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,8,2024,156,603
SYN06150,P1029,Zinc Gluconate 50mg,supplement,NutriHealth Inc.,ZNC-25A,2028-07-14,2027-07-19,34,3,2027-07-27,7.347780683937441,22.04,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,7,2027,834,-473
SYN06151,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-01-25,2027-02-05,28,1,2027-03-08,7.124668146561337,7.12,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,663,-309
SYN06152,P1082,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-25B,2028-10-31,2027-10-24,118,8,2027-11-16,15.9414675087246,127.53,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,11,2027,943,-570
SYN06153,P1241,Insulin Glargine 100U/ml,hormone,BioGenRx,INGL-2312X,2026-02-10,2024-12-05,10,3,2024-12-15,178.8271395492835,536.48,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401,USA,12,2024,-51,483
SYN06154,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-29,2025-03-11,63,1,2025-03-30,20.86294935192791,20.86,ST032,Care Max,200 Main Ave,Raleigh,NC,27601,USA,3,2025,57,387
SYN06155,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-04-22,2025-02-07,50,3,2025-02-20,16.28880746906956,48.87,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,20,419
SYN06156,P1108,Pantoprazole 40mg,antacid,DigestAid Corp,PAN-25B,2028-08-02,2027-07-30,128,9,2027-08-26,13.019217016270824,117.17,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206,USA,8,2027,853,-484
SYN06157,P1295,Azithromycin 250mg,antibiotic,MediCore Inc.,AZI-2405D,2026-08-01,2024-08-02,91,7,2024-08-11,20.282926031815894,141.98,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,8,2024,121,608
SYN06158,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-08,2026-08-18,105,6,2026-08-13,8.57688803849199,51.46,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,493,-138
SYN06159,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-06,2024-09-04,48,2,2024-09-10,13.728879802155168,27.46,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-208,575
SYN06160,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-05-04,2025-04-17,57,3,2025-04-30,12.590848972393658,37.77,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,32,350
SYN06161,P1095,Lisinopril 10mg,other,CardioPlus,LIS-25B,2028-04-25,2027-03-19,79,6,2027-04-06,14.638949672590874,87.83,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,4,2027,754,-351
SYN06162,P1095,Lisinopril 10mg,other,CardioPlus,LIS-25B,2028-03-15,2027-03-06,78,6,2027-04-03,15.178702996681242,91.07,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,4,2027,713,-338
SYN06163,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-01-16,2027-02-04,35,1,2027-03-06,6.88556453123666,6.89,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,654,-308
SYN06164,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-12-29,2025-12-15,199,10,2025-12-24,13.225743745571792,132.26,ST021,Superior Rx,640 7th St,Cleveland,OH,44113,USA,12,2025,271,108
SYN06165,P1053,Cefalexin 500mg,antibiotic,MediCore Labs,CFL-23-09,2027-01-30,2025-12-20,126,10,2026-01-11,13.090836535139944,130.91,ST025,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,1,2026,303,103
SYN06166,P1006,Famotidine 20mg,antacid,Digestive Solutions,FMT-23F-006,2025-04-27,2024-04-16,131,4,2024-04-13,12.136787528320223,48.55,ST006,ExpressRx,456 Elm St,Portland,OR,97201,USA,4,2024,-340,716
SYN06167,P1040,Influenza Vaccine,vaccine,BioShield,FLU-24V-040,2026-01-26,2024-09-06,340,59,2024-10-03,19.459910872759306,1148.13,ST040,Giant Chemist,450 Union Ave,Seattle,WA,98101,USA,10,2024,-66,573
SYN06168,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-13,2027-01-11,71,5,2027-01-10,9.100174718340591,45.5,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,651,-284
SYN06169,P1382,Lisinopril 10mg,antihypertensive,CardioGen,LIS-2403A,2026-02-21,2024-03-02,80,8,2024-03-06,8.898817416212916,71.19,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,3,2024,-40,761
SYN06170,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-03-02,2025-02-18,44,3,2025-03-02,16.645631583557932,49.94,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,3,2025,-31,408
SYN06171,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-24,2026-12-26,67,3,2027-01-07,8.950698135514244,26.85,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,662,-268
SYN06172,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-04-13,2025-02-18,35,4,2025-02-19,16.413191558663343,65.65,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,11,408
SYN06173,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-05-29,2027-05-16,48,1,2027-06-03,13.499441612867852,13.5,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,6,2027,788,-409
SYN06174,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-19,2026-06-03,62,3,2026-07-07,5.853895035407589,17.56,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,7,2026,443,-62
SYN06175,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-08-28,2025-08-03,246,12,2025-08-14,8.620653906214837,103.45,ST014,UrbanMeds,90 7th Ave,New York,NY,10001,USA,8,2025,148,242
SYN06176,P1007,Fish Oil 1000mg,supplement,NutriHealth Inc.,FOIL-23B,2026-11-30,2025-11-01,40,6,2025-12-19,9.375721926547213,56.25,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,12,2025,242,152
SYN06177,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-05-19,2024-06-11,53,7,2024-06-21,11.074441515766903,77.52,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,47,660
SYN06178,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2028-01-05,2026-12-24,207,16,2027-01-09,12.196294354557804,195.14,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,1,2027,643,-266
SYN06179,P1031,Amlodipine 5mg,antihypertensive,MediCore Labs,AML-24A-031,2026-08-17,2025-08-21,92,6,2025-09-02,8.921887835436369,53.53,ST031,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,9,2025,137,224
SYN06180,P1086,Vitamin C 1000mg,supplement,NutriHealth,VC-2403C,2025-03-14,2024-02-24,81,5,2024-03-09,10.69823655516806,53.49,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,3,2024,-384,768
SYN06181,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-04-27,2025-03-31,71,2,2025-04-26,12.024922647091833,24.05,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,25,367
SYN06182,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-08-08,2025-08-08,252,11,2025-08-19,7.983929269798618,87.82,ST014,UrbanMeds,90 7th Ave,New York,NY,10001,USA,8,2025,128,237
SYN06183,P1049,Vitamin B6 50mg,supplement,NutriHealth Inc,VB6-24B-049,2026-08-05,2025-06-18,71,5,2025-06-22,6.774405818191866,33.87,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,6,2025,125,288
SYN06184,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-05-17,2024-04-07,39,2,2024-04-20,12.57739230074124,25.15,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,4,2024,45,725
SYN06185,P1090,Loratadine 10mg,antihistamine,Allergy Solutions,LOR-242B,2026-12-03,2025-10-30,70,5,2025-11-21,9.557604563151648,47.79,ST014,ExpressRx,900 5th Ave,Dallas,TX,75201,USA,11,2025,245,154
SYN06186,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-03-18,2026-03-07,159,10,2026-02-26,13.203693168536644,132.04,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,2,2026,350,26
SYN06187,P1011,Melatonin 5mg,supplement,NutriHealth Inc,MEL-24M-011,2025-10-24,2024-10-22,67,4,2024-11-09,8.759086903700526,35.04,ST011,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,11,2024,-160,527
SYN06188,P1033,Losartan 50mg,antihypertensive,MediCore Labs,LOS-24L-033,2027-02-28,2026-01-12,141,6,2026-01-26,12.574697998276118,75.45,ST033,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,1,2026,332,80
SYN06189,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-07-30,2025-08-03,242,13,2025-08-16,8.157472133276526,106.05,ST014,UrbanMeds,90 7th Ave,New York,NY,10001,USA,8,2025,119,242
SYN06190,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-10-06,2024-09-21,62,9,2024-10-12,18.12295608895356,163.11,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,10,2024,-178,558
SYN06191,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-02-25,2024-10-02,344,76,2024-10-08,15.381470912886869,1168.99,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,10,2024,-36,547
SYN06192,P1456,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-2403F,2026-03-29,2024-03-09,192,11,2024-03-08,6.88388259476621,75.72,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-4,754
SYN06193,P1049,Vitamin B6 50mg,supplement,NutriHealth Inc,VB6-24B-049,2026-07-26,2025-06-07,87,4,2025-06-28,6.860183308176914,27.44,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,6,2025,115,299
SYN06194,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-11-05,2026-11-23,36,3,2027-01-12,8.78779453055553,26.36,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,1,2027,582,-235
SYN06195,P1101,Omeprazole 20mg,antacid,DigestAid Corp,OME-25A,2028-04-04,2027-03-31,179,13,2027-04-16,10.035186651713346,130.46,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,4,2027,733,-363
SYN06196,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-12-17,2024-11-23,73,8,2024-11-29,6.923385137694411,55.39,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,11,2024,-106,495
SYN06197,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-07-22,2026-07-09,146,24,2026-07-23,6.731526079056538,161.56,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610,USA,7,2026,476,-98
SYN06198,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-10-17,2027-10-05,98,5,2027-10-29,20.565231556991726,102.83,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,10,2027,929,-551
SYN06199,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-04-04,2024-06-06,15,3,2024-06-12,57.44635753516578,172.34,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,2,665
SYN06200,P1444,Cholecalciferol 2000IU,supplement,NutriHealth,CHO-2405C,2026-09-27,2024-09-30,92,8,2024-10-12,10.16286372959268,81.3,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,178,549
SYN06201,P1025,Hydrocortisone 1% Cream,steroid,DermalCare Inc,HYC-24H-025,2025-08-23,2024-08-27,34,1,2024-08-30,20.04046833028356,20.04,ST025,Midtown Pharmacy,350 9th Ave,Des Moines,IA,50309,USA,8,2024,-222,583
SYN06202,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-12-01,2027-11-09,136,10,2027-11-15,18.209122327946396,182.09,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,11,2027,974,-586
SYN06203,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-12-25,2025-11-29,196,8,2025-12-15,8.158579355797439,65.27,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215,USA,12,2025,267,124
SYN06204,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-15,2024-11-26,92,3,2024-12-03,12.711437347142224,38.13,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-77,492
SYN06205,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-10-26,2027-10-22,96,6,2027-10-28,21.052980740933805,126.32,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,10,2027,938,-568
SYN06206,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-02-17,2024-12-22,190,10,2025-01-06,8.733223233439006,87.33,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203,USA,1,2025,-44,466
SYN06207,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-04-12,2027-04-19,104,8,2027-05-14,6.909821473765389,55.28,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,741,-382
SYN06208,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-12-12,2026-11-30,50,3,2027-01-20,9.308509831703224,27.93,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,1,2027,619,-242
SYN06209,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-09-26,2026-10-04,173,9,2026-10-07,11.107524972328328,99.97,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,10,2026,542,-185
SYN06210,P1175,Calcium+D3 600mg/400IU,supplement,NutriHealth,CALD3-2402D,2026-03-27,2024-03-29,62,9,2024-04-03,10.417859755824267,93.76,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,4,2024,-6,734
SYN06211,P1125,COVID-19 Vaccine 2027,vaccine,Vaxilife,CVD-27D,2028-12-31,2027-10-08,4991,2001,2027-11-06,16.257077478058164,32530.41,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231,USA,11,2027,1004,-554
SYN06212,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2026-02-03,2024-12-10,199,7,2024-12-27,12.05949192266785,84.42,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,12,2024,-58,478
SYN06213,P1362,Cyanocobalamin 1000mcg,supplement,NutriHealth Inc,CYA-24A,2028-04-06,2027-05-06,147,6,2027-04-28,11.918056271332606,71.51,ST040,Better Health Rx,88 North St,Birmingham,AL,35203,USA,4,2027,735,-399
SYN06214,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-09-10,2024-09-26,102,6,2024-10-02,13.437014632213227,80.62,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,10,2024,-204,553
SYN06215,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-07,2025-03-06,64,1,2025-04-02,22.57443410120284,22.57,ST032,Care Max,200 Main Ave,Raleigh,NC,27601,USA,4,2025,35,392
SYN06216,P1308,Flu Vaccine 2025,other,VaxCo,FLU-25A,2026-12-14,2025-08-29,404,76,2025-10-18,16.940712320723474,1287.49,ST034,Care Max,55 Maple Blvd,San Diego,CA,92101,USA,10,2025,256,216
